id,col_01,col_02,col_03,col_04,col_05,col_06,col_07,col_08,col_09,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49
270,100267,813.258,A,text_8518,2020-12-17 00:00:00,252961,726.0354,D,text_6680,2022-12-23 00:00:00,619682,105.087,A,text_7911,2021-03-07 00:00:00,100362,159.6291,D,text_7271,2021-11-30 00:00:00,170567,958.0265,A,text_678,2020-12-02 00:00:00,152129,899.9239,A,text_7289,2022-07-24 00:00:00,893322,825.7332,A,text_9770,2022-02-25 00:00:00,709000,627.3138,A,text_8981,2020-10-13 00:00:00,262140,341.156,B,text_4281,2021-08-31 00:00:00,460953,664.3187,C,text_8471
271,912596,342.0796,B,text_1143,2020-06-24 00:00:00,746587,962.0969,B,text_5588,2022-07-18 00:00:00,476751,225.0895,A,text_5266,2020-11-23 00:00:00,391206,97.1821,C,text_1199,2021-06-28 00:00:00,191336,194.9619,C,text_5947,2022-04-11 00:00:00,847853,235.1906,B,text_303,2020-05-11 00:00:00,524729,564.0184,A,text_1314,2022-07-23 00:00:00,337487,996.6802,B,text_9141,2022-05-26 00:00:00,46843,439.0513,C,text_3912,2021-12-19 00:00:00,929245,27.1605,C,text_5064
272,520213,541.8467,A,text_3353,2021-04-25 00:00:00,401098,639.9597,B,text_6267,2022-01-29 00:00:00,78368,288.3108,B,text_2355,2020-06-15 00:00:00,761730,813.1225,A,text_574,2022-03-07 00:00:00,710850,970.2451,A,text_4343,2021-11-19 00:00:00,631641,87.5589,B,text_3036,2021-08-26 00:00:00,799222,953.6317,D,text_7097,2020-08-26 00:00:00,415413,772.6504,B,text_963,2020-04-02 00:00:00,875100,904.1864,C,text_6845,2022-11-02 00:00:00,238681,946.1152,D,text_464
273,261117,55.2438,B,text_7009,2020-01-12 00:00:00,802977,477.2903,D,text_8127,2020-12-03 00:00:00,470518,432.8332,D,text_8232,2022-02-12 00:00:00,312035,44.1312,C,text_3083,2022-07-21 00:00:00,409646,24.502,A,text_2687,2020-09-07 00:00:00,422204,929.5634,A,text_3860,2021-04-17 00:00:00,735403,423.9491,B,text_5199,2021-04-30 00:00:00,105805,987.8921,C,text_1118,2020-12-09 00:00:00,313740,992.9424,C,text_7125,2020-03-05 00:00:00,642734,638.8193,D,text_3665
274,192980,963.3265,D,text_1057,2022-12-01 00:00:00,273639,752.7419,D,text_2194,2022-04-30 00:00:00,946476,947.3819,D,text_8875,2022-06-23 00:00:00,292869,989.1095,B,text_4458,2021-09-30 00:00:00,375924,225.3463,D,text_8027,2022-11-11 00:00:00,8746,103.3221,A,text_3808,2021-09-10 00:00:00,744328,671.1257,D,text_8019,2021-11-25 00:00:00,705811,911.1227,D,text_9043,2020-10-23 00:00:00,392200,116.5845,D,text_1141,2021-04-04 00:00:00,986194,941.4991,B,text_1196
275,378590,877.1047,B,text_9409,2021-09-06 00:00:00,519390,268.5186,B,text_548,2020-06-28 00:00:00,700448,440.0441,B,text_1381,2021-05-22 00:00:00,977564,111.1564,D,text_6027,2021-05-26 00:00:00,191912,307.3643,B,text_4443,2022-10-18 00:00:00,260086,464.0758,B,text_2807,2021-03-31 00:00:00,721260,408.8927,B,text_5296,2021-10-20 00:00:00,62703,5.4629,D,text_9820,2022-09-30 00:00:00,426944,956.0407,C,text_8633,2020-07-16 00:00:00,672460,87.0254,A,text_8623
276,207268,936.0355,D,text_6057,2020-11-30 00:00:00,285109,804.4357,B,text_5431,2020-10-06 00:00:00,567176,80.5222,C,text_3333,2021-05-31 00:00:00,443102,773.4278,D,text_977,2020-07-23 00:00:00,386978,970.7575,C,text_8147,2021-04-20 00:00:00,553570,570.9367,A,text_5314,2021-01-16 00:00:00,985883,463.3711,D,text_2321,2022-09-18 00:00:00,767463,713.2499,C,text_1910,2022-04-20 00:00:00,725012,262.3321,B,text_6130,2020-05-09 00:00:00,478856,528.407,A,text_4997
277,471567,199.6188,D,text_237,2022-12-13 00:00:00,579091,920.6393,D,text_4522,2020-02-04 00:00:00,395887,330.9363,B,text_3286,2021-10-14 00:00:00,925182,403.774,D,text_3252,2021-08-28 00:00:00,828340,64.2616,D,text_9518,2021-03-09 00:00:00,56243,593.9987,D,text_989,2022-08-02 00:00:00,212137,164.0152,D,text_4735,2021-09-10 00:00:00,103617,82.8608,B,text_9136,2021-11-17 00:00:00,157254,270.9888,A,text_9039,2021-07-28 00:00:00,27866,826.6996,A,text_4230
278,280626,459.0994,A,text_8168,2020-08-20 00:00:00,374918,619.4407,A,text_6481,2022-07-06 00:00:00,364221,303.2293,B,text_9269,2021-10-04 00:00:00,853383,149.0242,A,text_9781,2020-01-28 00:00:00,948145,747.2937,A,text_6051,2020-08-26 00:00:00,313715,255.6208,B,text_9879,2021-08-05 00:00:00,696428,557.4732,C,text_354,2020-04-02 00:00:00,405159,654.4452,C,text_8146,2021-11-10 00:00:00,658665,859.3791,A,text_2835,2021-08-28 00:00:00,895613,115.0999,C,text_8550
279,330948,933.2227,C,text_9270,2020-07-19 00:00:00,972210,992.3085,C,text_3696,2020-01-16 00:00:00,26473,752.1322,A,text_3776,2020-07-12 00:00:00,510292,929.6478,B,text_1643,2020-06-29 00:00:00,682697,111.1662,A,text_9215,2022-10-06 00:00:00,539534,514.6262,B,text_1984,2021-09-05 00:00:00,172197,63.6768,B,text_4701,2022-09-28 00:00:00,866611,606.6465,D,text_6374,2020-11-24 00:00:00,232180,151.5202,D,text_6342,2021-06-02 00:00:00,639339,983.2997,A,text_6001
280,89325,756.9415,C,text_4326,2021-01-23 00:00:00,382331,846.5956,B,text_5514,2020-03-14 00:00:00,967637,769.9359,B,text_9109,2021-05-22 00:00:00,632009,605.313,A,text_7566,2020-10-13 00:00:00,55150,209.4501,D,text_7602,2021-07-25 00:00:00,328495,878.9593,A,text_5415,2022-08-29 00:00:00,947256,228.5364,D,text_2881,2020-07-27 00:00:00,268005,479.8906,D,text_7956,2021-08-25 00:00:00,167340,417.2057,C,text_7394,2022-02-15 00:00:00,963862,996.6276,A,text_4714
281,141843,480.9727,A,text_2547,2020-02-15 00:00:00,840816,990.7149,D,text_6862,2020-05-07 00:00:00,730857,205.7038,D,text_5809,2022-04-26 00:00:00,108194,635.4112,A,text_1451,2020-02-20 00:00:00,174326,639.9259,B,text_344,2020-11-06 00:00:00,65323,457.7953,C,text_6337,2020-01-03 00:00:00,845365,411.1809,D,text_5396,2022-06-27 00:00:00,789146,809.7841,A,text_7902,2022-11-18 00:00:00,643266,688.0931,B,text_5398,2022-09-06 00:00:00,137484,955.3791,C,text_1670
282,65524,970.0417,A,text_9273,2021-01-05 00:00:00,223048,281.1676,D,text_6184,2021-02-23 00:00:00,244939,460.8421,C,text_1216,2020-12-04 00:00:00,986824,805.2963,D,text_278,2021-04-08 00:00:00,795377,756.2722,C,text_4522,2022-07-26 00:00:00,45457,886.9206,B,text_5522,2022-10-19 00:00:00,723485,102.0679,A,text_4447,2021-05-03 00:00:00,902941,796.3415,D,text_8467,2020-12-24 00:00:00,223984,390.7167,B,text_5156,2022-01-01 00:00:00,865499,192.5897,D,text_2128
283,383657,676.54,A,text_8306,2020-05-27 00:00:00,681617,49.4001,B,text_3943,2020-04-20 00:00:00,180158,703.7467,A,text_2797,2021-08-31 00:00:00,682074,660.3345,C,text_6651,2020-10-26 00:00:00,644200,952.407,A,text_9720,2020-01-02 00:00:00,58955,724.7735,D,text_3068,2021-10-28 00:00:00,128695,867.0574,C,text_4723,2021-11-07 00:00:00,397064,360.2073,A,text_9214,2020-02-03 00:00:00,585307,582.0981,A,text_9309,2021-06-05 00:00:00,486556,765.21,C,text_8923
284,829073,878.7886,D,text_3588,2022-09-14 00:00:00,747177,581.8379,C,text_6039,2022-02-22 00:00:00,626326,26.633,C,text_941,2021-12-15 00:00:00,237151,319.4788,B,text_3141,2022-04-18 00:00:00,48288,296.9224,C,text_7102,2021-01-07 00:00:00,17546,758.3307,C,text_7505,2021-10-13 00:00:00,817620,798.4602,A,text_4601,2021-08-13 00:00:00,508263,722.6266,A,text_1718,2022-01-24 00:00:00,333767,810.9233,C,text_2729,2022-06-26 00:00:00,979580,708.9932,B,text_3420
285,931381,954.867,B,text_1662,2020-06-08 00:00:00,219617,506.6602,B,text_8913,2020-05-16 00:00:00,443235,346.9623,B,text_4421,2021-05-29 00:00:00,637758,696.1449,D,text_3307,2021-01-22 00:00:00,909531,279.9022,B,text_4081,2020-10-14 00:00:00,474206,83.4273,C,text_7573,2022-10-14 00:00:00,473960,46.6413,A,text_3534,2022-05-27 00:00:00,665577,927.3495,D,text_9050,2020-07-21 00:00:00,33916,454.1265,B,text_7983,2021-08-31 00:00:00,970369,266.538,B,text_9361
286,344204,426.0369,C,text_614,2020-07-01 00:00:00,339041,11.1378,C,text_7940,2022-10-12 00:00:00,849429,155.6216,D,text_9417,2022-02-09 00:00:00,306985,466.6419,D,text_2497,2021-06-13 00:00:00,131481,968.1396,C,text_823,2022-02-15 00:00:00,424464,120.6775,C,text_2373,2022-06-13 00:00:00,183609,378.7612,D,text_5970,2022-12-29 00:00:00,507405,167.6526,D,text_3641,2022-02-01 00:00:00,669751,33.6056,A,text_2121,2021-10-12 00:00:00,766028,64.2098,D,text_9443
287,784934,303.2942,A,text_1942,2021-09-18 00:00:00,717091,901.6746,A,text_3326,2021-07-21 00:00:00,216153,868.0794,C,text_6382,2021-04-25 00:00:00,525438,399.7631,A,text_3941,2022-09-26 00:00:00,801604,843.0362,A,text_5371,2021-06-19 00:00:00,190752,446.5767,B,text_6194,2022-12-25 00:00:00,468886,217.6583,C,text_4316,2022-08-27 00:00:00,169695,989.4824,D,text_2394,2020-03-02 00:00:00,683314,0.9408,C,text_4348,2021-03-24 00:00:00,528155,652.6283,A,text_1826
288,315435,201.967,A,text_5109,2020-03-17 00:00:00,783882,972.8656,A,text_3614,2022-01-31 00:00:00,422409,533.6534,D,text_4725,2020-01-09 00:00:00,710390,341.6023,A,text_2799,2020-06-13 00:00:00,480268,863.1914,B,text_3765,2022-06-29 00:00:00,66323,453.0667,B,text_3002,2020-03-09 00:00:00,340632,719.6276,D,text_2984,2021-03-04 00:00:00,96712,762.3631,C,text_36,2020-02-02 00:00:00,80021,306.484,A,text_500,2021-03-18 00:00:00,203982,502.2063,D,text_4393
289,910940,4.7533,B,text_1143,2020-03-20 00:00:00,419802,923.9026,C,text_2849,2020-04-10 00:00:00,300111,430.3196,D,text_3241,2021-04-27 00:00:00,442226,880.6,D,text_3538,2021-12-30 00:00:00,111933,274.0211,B,text_4814,2022-10-16 00:00:00,735124,656.8857,B,text_799,2022-08-02 00:00:00,910284,51.8905,C,text_2349,2022-03-03 00:00:00,715134,747.0246,B,text_8410,2020-10-13 00:00:00,838331,896.7969,B,text_8499,2020-03-19 00:00:00,230498,931.9531,A,text_3761
290,417611,312.077,D,text_4682,2020-05-31 00:00:00,627730,409.5087,D,text_3129,2021-05-16 00:00:00,363091,312.7563,B,text_5116,2020-09-08 00:00:00,849677,722.4845,C,text_6660,2020-02-28 00:00:00,389576,886.9804,A,text_8787,2020-08-07 00:00:00,253614,640.476,A,text_430,2020-06-29 00:00:00,468406,489.899,C,text_3849,2020-03-13 00:00:00,160585,930.7589,A,text_2344,2022-07-06 00:00:00,609857,807.1394,A,text_6759,2020-02-13 00:00:00,149527,704.5527,D,text_1108
291,433260,874.0184,B,text_7556,2021-01-09 00:00:00,679460,156.3007,C,text_7946,2020-07-23 00:00:00,398699,526.7924,C,text_894,2021-12-22 00:00:00,402880,539.5531,D,text_4713,2022-09-09 00:00:00,260626,369.3533,B,text_3051,2022-11-08 00:00:00,237922,391.803,D,text_7485,2021-09-29 00:00:00,948234,566.2871,B,text_5615,2021-12-15 00:00:00,390951,474.5012,B,text_4746,2021-11-19 00:00:00,718185,154.2218,D,text_9138,2020-10-29 00:00:00,319093,756.1744,C,text_3788
292,807554,24.4738,D,text_4428,2020-12-19 00:00:00,386970,448.1443,B,text_1802,2021-07-07 00:00:00,984184,90.7548,A,text_5435,2021-03-11 00:00:00,236052,619.4823,A,text_9670,2022-04-17 00:00:00,156643,820.6529,B,text_8220,2020-02-04 00:00:00,424961,515.6219,B,text_1396,2020-07-10 00:00:00,462920,720.2695,A,text_7841,2022-04-22 00:00:00,157034,393.2597,D,text_8593,2021-03-09 00:00:00,955945,41.042,C,text_3547,2020-05-26 00:00:00,320357,122.7532,B,text_3173
293,344953,87.6061,B,text_9321,2021-05-18 00:00:00,810506,10.567,B,text_8739,2021-11-06 00:00:00,156809,861.2212,B,text_4416,2022-07-22 00:00:00,546595,963.249,D,text_4491,2020-12-18 00:00:00,813526,930.5585,A,text_986,2022-11-27 00:00:00,198200,390.6192,A,text_9948,2022-02-06 00:00:00,24254,767.4103,A,text_9279,2021-10-23 00:00:00,30486,241.6831,C,text_7495,2022-10-12 00:00:00,400994,13.7685,A,text_6910,2022-01-04 00:00:00,399253,856.8011,D,text_926
294,908224,649.5289,C,text_440,2021-04-17 00:00:00,285562,917.4602,B,text_8130,2020-01-06 00:00:00,390398,78.2052,D,text_1237,2020-12-27 00:00:00,698997,484.6355,B,text_3798,2021-04-15 00:00:00,975756,160.0613,B,text_7412,2022-11-04 00:00:00,211618,192.7533,A,text_8136,2021-08-18 00:00:00,784492,55.799,C,text_4394,2020-09-08 00:00:00,212194,414.3892,C,text_4726,2022-04-02 00:00:00,231161,230.8593,A,text_1136,2020-06-05 00:00:00,224550,403.1673,D,text_8740
295,298045,552.0479,D,text_270,2021-07-03 00:00:00,525877,325.3379,A,text_9768,2021-11-10 00:00:00,589620,39.4007,D,text_8502,2022-04-03 00:00:00,837574,533.1306,D,text_1207,2020-02-15 00:00:00,808740,209.4792,D,text_107,2021-03-17 00:00:00,438873,438.9699,A,text_9486,2020-02-15 00:00:00,763814,617.4863,D,text_9136,2022-12-17 00:00:00,771071,343.5496,A,text_3520,2021-05-23 00:00:00,50149,640.3216,B,text_6858,2022-12-14 00:00:00,342747,263.5939,B,text_4583
296,859460,300.2502,A,text_4269,2020-06-03 00:00:00,881319,871.9817,A,text_2037,2022-09-17 00:00:00,777947,320.2988,A,text_4771,2020-12-05 00:00:00,785548,858.8164,A,text_5278,2020-04-02 00:00:00,919429,157.4644,A,text_9334,2021-03-21 00:00:00,314746,261.35,D,text_8699,2020-02-28 00:00:00,534280,90.2718,D,text_6126,2022-02-19 00:00:00,566576,356.9511,A,text_7049,2020-12-26 00:00:00,580676,118.7575,A,text_2,2021-04-09 00:00:00,123521,11.0349,A,text_1014
297,102341,641.3982,D,text_7887,2022-03-19 00:00:00,803401,3.8478,B,text_9847,2022-04-06 00:00:00,114658,958.5577,D,text_9051,2022-12-20 00:00:00,720611,529.0356,C,text_9274,2020-01-08 00:00:00,49132,441.3154,C,text_4289,2022-01-11 00:00:00,715987,844.0711,C,text_6347,2020-08-14 00:00:00,578875,537.2748,B,text_973,2020-01-18 00:00:00,717707,193.9586,A,text_3496,2021-04-22 00:00:00,610004,525.3859,A,text_1958,2021-07-16 00:00:00,385121,111.3632,D,text_6742
298,288056,350.093,B,text_2977,2022-06-03 00:00:00,184153,272.3027,A,text_8374,2022-07-05 00:00:00,789115,508.0448,B,text_7584,2022-06-16 00:00:00,997982,376.8849,B,text_3524,2020-02-06 00:00:00,372941,175.9531,B,text_9207,2021-08-16 00:00:00,568497,166.0139,D,text_9002,2022-12-06 00:00:00,533939,540.2953,D,text_4968,2021-01-12 00:00:00,944909,929.9574,B,text_8838,2022-05-29 00:00:00,961994,395.2462,C,text_1845,2021-09-11 00:00:00,629327,248.9087,A,text_4568
299,316862,947.6035,A,text_8550,2020-04-30 00:00:00,212743,667.3543,C,text_4949,2021-05-30 00:00:00,127766,53.2134,C,text_9453,2021-12-01 00:00:00,250980,402.6735,A,text_8722,2022-06-04 00:00:00,733073,442.8665,C,text_4688,2021-07-18 00:00:00,449823,72.6738,B,text_5384,2022-02-19 00:00:00,992199,773.1874,C,text_8241,2021-01-10 00:00:00,618917,82.6266,A,text_5091,2020-10-16 00:00:00,721227,218.7826,B,text_6117,2022-05-05 00:00:00,739917,984.7183,A,text_3972
300,960305,881.4489,D,text_7211,2021-05-17 00:00:00,55226,353.9004,A,text_8190,2020-09-19 00:00:00,506449,287.8331,B,text_3632,2022-12-14 00:00:00,27878,934.8667,D,text_9534,2021-08-07 00:00:00,982354,403.7853,A,text_7399,2020-07-18 00:00:00,796797,828.4217,C,text_3735,2020-01-11 00:00:00,336463,380.1059,B,text_7569,2022-03-22 00:00:00,948450,612.5221,B,text_8229,2022-12-01 00:00:00,109951,62.8311,D,text_9498,2022-10-22 00:00:00,401263,311.6019,D,text_2113
301,332495,510.1161,D,text_341,2022-10-19 00:00:00,24938,884.9128,B,text_6124,2021-05-15 00:00:00,289520,760.2517,A,text_45,2020-12-20 00:00:00,867595,621.0278,C,text_9728,2022-01-21 00:00:00,487603,919.4587,D,text_621,2020-02-04 00:00:00,386884,464.6263,B,text_9529,2022-07-26 00:00:00,694231,804.4467,C,text_4558,2022-07-22 00:00:00,420441,686.9734,D,text_4090,2020-05-18 00:00:00,653479,904.9317,B,text_230,2021-12-05 00:00:00,382923,279.7647,B,text_6370
302,143487,665.2614,B,text_570,2022-02-13 00:00:00,457969,382.511,A,text_7956,2022-10-20 00:00:00,572493,954.6283,A,text_9781,2022-06-24 00:00:00,122116,740.3571,A,text_8549,2021-01-18 00:00:00,537181,343.5276,A,text_9271,2020-05-05 00:00:00,650484,792.8412,A,text_3926,2020-05-29 00:00:00,224373,290.6327,B,text_4341,2020-01-13 00:00:00,195556,558.6493,A,text_6873,2022-09-25 00:00:00,129725,189.8004,D,text_7049,2022-09-03 00:00:00,813652,266.5231,D,text_6032
303,180109,173.8607,C,text_9699,2021-11-22 00:00:00,759484,424.2005,C,text_9169,2022-12-08 00:00:00,4210,377.6952,D,text_3415,2020-05-26 00:00:00,25288,448.9202,C,text_9641,2020-03-24 00:00:00,32898,927.6682,A,text_1373,2020-03-19 00:00:00,790032,548.1972,C,text_4530,2022-01-18 00:00:00,426409,885.2013,B,text_8541,2022-04-24 00:00:00,94242,912.7583,B,text_6910,2021-11-18 00:00:00,954815,467.2501,D,text_9345,2022-05-16 00:00:00,77977,608.3815,B,text_6353
304,34556,367.099,A,text_1327,2021-08-06 00:00:00,585556,640.7486,B,text_2857,2021-03-21 00:00:00,481535,848.8234,D,text_6323,2020-12-28 00:00:00,413659,892.1055,B,text_710,2020-11-07 00:00:00,30149,48.9357,C,text_5842,2021-06-19 00:00:00,424804,388.8735,C,text_6502,2020-07-06 00:00:00,368612,552.4429,A,text_2740,2021-10-27 00:00:00,985249,388.6189,B,text_7708,2022-12-17 00:00:00,889071,218.9279,C,text_4273,2022-05-24 00:00:00,764938,156.6357,B,text_2549
305,544939,431.3484,C,text_3273,2021-04-26 00:00:00,921824,78.7456,C,text_2941,2020-07-25 00:00:00,801737,297.4625,B,text_3176,2022-05-18 00:00:00,300777,496.6858,C,text_9942,2022-06-03 00:00:00,923157,371.4199,A,text_4266,2022-12-24 00:00:00,922976,831.3693,D,text_582,2021-09-23 00:00:00,267309,14.5394,D,text_6173,2020-12-28 00:00:00,386300,950.1135,C,text_613,2020-12-05 00:00:00,573442,883.6288,A,text_7115,2022-01-07 00:00:00,477568,140.0646,A,text_9748
306,979400,373.3439,A,text_2000,2021-11-24 00:00:00,457878,912.8823,A,text_776,2022-07-20 00:00:00,691145,641.8548,B,text_9280,2021-12-03 00:00:00,192439,365.3843,D,text_2176,2022-06-07 00:00:00,74599,601.7135,B,text_5052,2022-02-14 00:00:00,663841,677.6614,D,text_6049,2021-12-10 00:00:00,90696,772.0202,D,text_4072,2020-12-20 00:00:00,254592,668.496,C,text_9373,2022-07-10 00:00:00,536352,644.6605,B,text_7332,2020-08-16 00:00:00,164895,894.2904,D,text_4975
307,152223,580.0132,C,text_8688,2022-06-20 00:00:00,501483,342.9022,B,text_4733,2021-06-14 00:00:00,612317,969.867,C,text_6404,2021-01-21 00:00:00,153213,170.3232,A,text_2582,2020-04-03 00:00:00,707917,376.0607,C,text_7829,2020-12-28 00:00:00,88136,641.4234,B,text_4384,2021-08-04 00:00:00,58003,219.0519,A,text_3638,2022-10-03 00:00:00,683287,649.4415,C,text_1127,2021-05-10 00:00:00,217269,141.4773,D,text_3977,2021-12-05 00:00:00,495079,396.1468,A,text_3558
308,115356,417.8407,D,text_4557,2022-02-12 00:00:00,834054,62.2799,B,text_5302,2020-04-28 00:00:00,173101,206.4516,C,text_6174,2021-02-20 00:00:00,797999,134.306,D,text_7151,2020-02-11 00:00:00,923418,562.8485,B,text_5038,2021-08-13 00:00:00,912144,573.2353,A,text_5788,2021-12-19 00:00:00,464246,450.5866,A,text_5203,2022-10-11 00:00:00,688197,649.7099,A,text_9470,2022-01-17 00:00:00,236022,71.1354,A,text_7022,2022-10-29 00:00:00,118387,939.1704,D,text_9887
309,359347,506.2343,B,text_2132,2022-08-23 00:00:00,869926,587.3195,A,text_3162,2020-07-09 00:00:00,476767,137.8945,D,text_5064,2020-08-27 00:00:00,932528,431.342,A,text_4060,2020-01-02 00:00:00,425649,203.7025,B,text_1501,2022-08-02 00:00:00,779996,477.5448,A,text_1380,2022-07-10 00:00:00,1177,545.5121,C,text_5722,2020-11-21 00:00:00,512683,871.6253,A,text_2491,2021-04-09 00:00:00,225682,581.6315,C,text_7807,2020-03-14 00:00:00,787079,463.9089,C,text_9199
310,590287,992.699,B,text_4374,2020-07-19 00:00:00,989832,166.7087,A,text_3652,2022-07-14 00:00:00,518198,159.9595,B,text_2872,2022-09-03 00:00:00,943575,902.2912,A,text_4835,2020-09-22 00:00:00,144733,584.9373,A,text_5632,2020-02-05 00:00:00,972435,642.5558,A,text_7265,2021-07-25 00:00:00,122784,368.5651,C,text_5882,2022-12-08 00:00:00,411994,320.7082,D,text_1726,2022-01-24 00:00:00,422962,261.4855,B,text_3132,2022-05-30 00:00:00,493833,800.2779,B,text_8327
311,306400,155.0721,A,text_1369,2022-07-27 00:00:00,952870,167.4074,A,text_9209,2021-05-26 00:00:00,665781,253.7427,A,text_7709,2022-03-20 00:00:00,827109,874.154,B,text_300,2021-08-05 00:00:00,632956,701.5186,D,text_7477,2021-06-07 00:00:00,680203,462.8199,C,text_9094,2021-12-24 00:00:00,896976,783.307,C,text_2017,2022-12-07 00:00:00,438403,206.5408,C,text_2587,2020-01-04 00:00:00,154796,541.4599,B,text_3742,2020-07-14 00:00:00,905183,469.6607,A,text_7088
312,556978,899.765,A,text_4624,2020-11-15 00:00:00,961275,867.1147,B,text_4152,2022-03-01 00:00:00,544219,702.1567,D,text_3944,2021-06-22 00:00:00,349600,373.5023,C,text_5719,2021-03-30 00:00:00,129299,541.9385,C,text_424,2020-03-16 00:00:00,931317,50.9774,D,text_6883,2022-11-14 00:00:00,228736,372.0611,C,text_2714,2021-10-29 00:00:00,930817,448.7114,A,text_8891,2020-05-16 00:00:00,248589,883.1671,D,text_8946,2021-03-05 00:00:00,451020,885.3022,C,text_7915
313,525155,728.8698,A,text_7601,2021-06-24 00:00:00,596496,477.9649,B,text_7958,2020-09-24 00:00:00,541495,358.8671,D,text_9171,2022-06-18 00:00:00,68516,319.5233,A,text_3209,2022-10-05 00:00:00,338286,154.05,B,text_3150,2020-12-12 00:00:00,234108,904.691,D,text_6177,2021-03-18 00:00:00,832869,953.1345,D,text_291,2021-04-17 00:00:00,840607,171.6278,C,text_5505,2021-09-24 00:00:00,448928,173.6853,D,text_6850,2020-12-07 00:00:00,629263,374.1312,B,text_4333
314,988476,746.7481,C,text_8808,2020-07-02 00:00:00,273491,526.2261,A,text_1175,2021-12-22 00:00:00,577142,709.0204,B,text_5824,2020-09-04 00:00:00,58803,93.2699,D,text_6226,2020-10-26 00:00:00,14856,526.2914,D,text_6422,2022-01-09 00:00:00,124615,578.5828,C,text_3377,2020-05-21 00:00:00,839357,133.9061,B,text_2764,2022-06-14 00:00:00,14262,300.6766,A,text_7431,2022-09-17 00:00:00,327818,877.4024,B,text_5642,2022-12-05 00:00:00,431983,813.8436,B,text_8104
315,86566,912.7784,D,text_7112,2021-02-09 00:00:00,61360,293.7895,B,text_373,2021-02-16 00:00:00,102325,895.6649,D,text_1712,2020-04-16 00:00:00,518582,785.8863,A,text_5555,2022-06-13 00:00:00,747663,138.809,D,text_7475,2020-10-28 00:00:00,809015,783.4821,A,text_8384,2022-07-26 00:00:00,989174,218.0245,B,text_7615,2020-12-06 00:00:00,24850,101.58,B,text_12,2022-10-10 00:00:00,419932,911.4682,A,text_7090,2022-09-26 00:00:00,236590,13.9007,A,text_5099
316,18424,74.1128,A,text_8677,2021-01-13 00:00:00,14914,831.4253,D,text_8839,2022-08-21 00:00:00,207471,373.6701,C,text_7512,2021-06-22 00:00:00,210584,63.3122,B,text_1727,2021-01-12 00:00:00,549848,737.8241,D,text_2726,2022-04-03 00:00:00,651067,502.2148,A,text_2992,2020-11-29 00:00:00,96765,498.3129,B,text_2082,2022-12-29 00:00:00,670090,369.0255,A,text_9566,2022-08-30 00:00:00,817955,402.4056,A,text_1590,2022-06-28 00:00:00,115778,662.9142,A,text_7123
